date,name,event,location,location_link,organizer,status,reg_type,entry_fee,players,tags
Wednesday at 1:00 AM CEST,Tuesday Night Lore Hunt,https://melee.gg/Tournament/View/160362,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Mystery MTG,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Wednesday at 1:00 AM CEST,(10.22.2024) Tuesday Night Weekly Lorcana at CoolStuffGames - Miami,https://melee.gg/Tournament/View/160856,"12550 SW 88th StreetMiami, FL 33186US",https://www.google.com/maps/dir/?api=1&destination=12550%20SW%2088th%20Street%2C%20Miami%2C%20FL%2033186,Cool Stuff Games - Miami,Registration,Invite Only,,0,"['Disney Lorcana', 'Tabletop']"
Wednesday at 1:00 AM CEST,Shimmering Skies Round 3 week 3,https://melee.gg/Tournament/View/165662,"46860 Gratiot AvenueChesterfield, Michigan 48051US",https://www.google.com/maps/dir/?api=1&destination=46860%20Gratiot%20Avenue%2C%20Chesterfield%2C%20Michigan%2048051,Motor City Gaming,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Wednesday at 1:00 AM CEST,Tuesday Weekly Constructed,https://melee.gg/Tournament/View/168637,"367 Russell StHadley, MA 01035US",https://www.google.com/maps/dir/?api=1&destination=367%20Russell%20St%2C%20Hadley%2C%20MA%2001035,X9 Games,Registration,Open Registration,,1,"['Disney Lorcana', 'Tabletop']"
Wednesday at 1:00 AM CEST,Tuesday Lorcana,https://melee.gg/Tournament/View/169773,"8633 West Greenfield AvenueMilwaukee, WI 53214US",https://www.google.com/maps/dir/?api=1&destination=8633%20West%20Greenfield%20Avenue%2C%20Milwaukee%2C%20WI%2053214,Imperial Trading Cards,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Wednesday at 12:30 AM CEST,Lorcana at WoodForSheep Hobbies Oct22,https://melee.gg/Tournament/View/157009,"220 Royal Crest CourtUnit #3Markham, Ontario L3R 9Y2CA",https://www.google.com/maps/dir/?api=1&destination=220%20Royal%20Crest%20Court%2C%20Markham%2C%20Ontario%20L3R%209Y2,WoodForSheep Hobbies,Registration,Open Registration,,4,"['Disney Lorcana', 'Tabletop']"
Wednesday at 12:30 AM CEST,Tuesday Lorcana League Play,https://melee.gg/Tournament/View/166123,"521-525 S 5th StPhiladelphia, PA 19147US",https://www.google.com/maps/dir/?api=1&destination=521-525%20S%205th%20St%2C%20Philadelphia%2C%20PA%2019147,Philly Game Shop,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Wednesday at 12:30 AM CEST,10.22.2024 Tuesday Lorcana Weekly at Top Deck Games,https://melee.gg/Tournament/View/168158,"1400 Haddonfield-Berlin RoadSTE 100Cherry Hill, NJ 08003US",https://www.google.com/maps/dir/?api=1&destination=1400%20Haddonfield-Berlin%20Road%2C%20Cherry%20Hill%2C%20NJ%2008003,Top Deck Games,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Weekly Play']"
Wednesday at 12:30 AM CEST,Lorcana League,https://melee.gg/Tournament/View/168916,"12100 Cobble Stone DriveSuite 5Hudson, FL 34667US",https://www.google.com/maps/dir/?api=1&destination=12100%20Cobble%20Stone%20Drive%2C%20Hudson%2C%20FL%2034667,Golden Fang Games,Registration,Invite Only,,0,"['Disney Lorcana', 'Tabletop']"
Wednesday at 12:30 AM CEST,Shimmering Skies Week 11,https://melee.gg/Tournament/View/169072,"26051 Hoover RoadWarren, MI 48089US",https://www.google.com/maps/dir/?api=1&destination=26051%20Hoover%20Road%2C%20Warren%2C%20MI%2048089,Eternal Games,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Wednesday at 12:30 AM CEST,Shimmering Skies League - R3 W1,https://melee.gg/Tournament/View/170065,"2854a Wade Hampton BlvdTaylors, South Carolina 29640US",https://www.google.com/maps/dir/?api=1&destination=2854a%20Wade%20Hampton%20Blvd%2C%20Taylors%2C%20South%20Carolina%2029640,Game Kastle Lorcana Greenville,Registration,Invite Only,,0,['Disney Lorcana']
Wednesday at 12:15 AM CEST,Lorcana Tuesdays @ Great Escape Gaming,https://melee.gg/Tournament/View/169596,"706 W Court StFlint, MI 48503US",https://www.google.com/maps/dir/?api=1&destination=706%20W%20Court%20St%2C%20Flint%2C%20MI%2048503,Great Escape Gaming,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
Wednesday at 12:00 AM CEST,Shimmering Skies Round 3 - Week 2,https://melee.gg/Tournament/View/146305,,,Fan of the Sport,Registration,Open Registration,,1,"['Core', 'Disney Lorcana', 'Tabletop']"
Wednesday at 12:00 AM CEST,Midgard Lorcana Tuesdays Organized Play,https://melee.gg/Tournament/View/152801,"55 CRYSTAL AVE UNIT 21DERRY, NH 03038-1702US",https://www.google.com/maps/dir/?api=1&destination=55%20CRYSTAL%20AVE%20UNIT%2021%2C%20DERRY%2C%20NH%2003038-1702,Midgard Hobbies and games,Registration,Open Registration,,2,"['Free Form', 'Disney Lorcana']"
Wednesday at 12:00 AM CEST,Tuesday Lorcana Matches,https://melee.gg/Tournament/View/165571,"120 Main StreetWhitehall, NY 12887US",https://www.google.com/maps/dir/?api=1&destination=120%20Main%20Street%2C%20Whitehall%2C%20NY%2012887,Freakopolis Geekery,Registration,Open Registration,,1,"['Disney Lorcana', 'Tabletop']"
Wednesday at 12:00 AM CEST,GYFO - Tues - Shimmering Skies League - Round 3 Week 2,https://melee.gg/Tournament/View/169513,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Get Your Fun On,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Wednesday at 12:00 AM CEST,GYFO - Tue - Shimmering Skies - Construct,https://melee.gg/Tournament/View/169541,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Get Your Fun On,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Wednesday at 12:00 AM CEST,Weekly Tuesday Night Lorcana Tournament,https://melee.gg/Tournament/View/170100,"240 Main StJohnson City, NY 13790US",https://www.google.com/maps/dir/?api=1&destination=240%20Main%20St%2C%20Johnson%20City%2C%20NY%2013790,Jupiter Games,Registration,Invite Only,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 11:30 PM CEST,LORCANA LEAGUE,https://melee.gg/Tournament/View/147502,"214 E High StPottstown, PA 19464US",https://www.google.com/maps/dir/?api=1&destination=214%20E%20High%20St%2C%20Pottstown%2C%20PA%2019464,On The Draw,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 10:00 PM CEST,Disney Lorcana TCG League: Shimmering Skies,https://melee.gg/Tournament/View/129210,"34955 Chardon RoadWilloughby Hills, OH 44094US",https://www.google.com/maps/dir/?api=1&destination=34955%20Chardon%20Road%2C%20Willoughby%20Hills%2C%20OH%2044094,Shuffler's Den,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
Tuesday at 9:15 PM CEST,Standard 221024,https://melee.gg/Tournament/View/162981,"Viale Leonardo Da Vinci 283Rome, RM 00145IT",https://www.google.com/maps/dir/?api=1&destination=Viale%20Leonardo%20Da%20Vinci%20283%2C%20Rome%2C%20RM%2000145,il covo del nerd,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 9:15 PM CEST,Local 22 10,https://melee.gg/Tournament/View/169944,"Via Alessandro Malladra 16Rome, RM 00157IT",https://www.google.com/maps/dir/?api=1&destination=Via%20Alessandro%20Malladra%2016%2C%20Rome%2C%20RM%2000157,Galactus Tiburtina,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 9:00 PM CEST,Goblin Championship tappa 9,https://melee.gg/Tournament/View/170003,"via principe Amedeonegozio piano stradatorino, piemonte 10123IT",https://www.google.com/maps/dir/?api=1&destination=via%20principe%20Amedeo%20%2C%20torino%2C%20piemonte%2010123,Goblin Srl,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 8:00 PM CEST,10/22 Lorcana League - Free & Casual,https://melee.gg/Tournament/View/160678,"780 Ocean Beach HighwayLongview, WA 98632US",https://www.google.com/maps/dir/?api=1&destination=780%20Ocean%20Beach%20Highway%2C%20Longview%2C%20WA%2098632,Emerald Haven,Registration,Open Registration,,0,['Disney Lorcana']
Tuesday at 7:30 PM CEST,Scellé Lorcana,https://melee.gg/Tournament/View/167917,"26 Rue Aux FèvresChalon-sur-Saône, SL 71100FR",https://www.google.com/maps/dir/?api=1&destination=26%20Rue%20Aux%20F%C3%A8vres%2C%20Chalon-sur-Sa%C3%B4ne%2C%20SL%2071100,Lenjeu,Registration,Open Registration,,2,"['Disney Lorcana', 'Tabletop']"
Tuesday at 7:00 PM CEST,Tournoi Lorcana,https://melee.gg/Tournament/View/157858,"12 Rue des MagasinsStrasbourg, BR 67000FR",https://www.google.com/maps/dir/?api=1&destination=12%20Rue%20des%20Magasins%2C%20Strasbourg%2C%20BR%2067000,DOOZ,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 7:00 PM CEST,lorcana ( Wonderland league 2 ),https://melee.gg/Tournament/View/163213,"10-12 High StreetKettering, northamptonshire NN16 8STGB",https://www.google.com/maps/dir/?api=1&destination=10-12%20High%20Street%2C%20Kettering%2C%20northamptonshire%20NN16%208ST,Geek Retreat Kettering,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 7:00 PM CEST,Tournoi Lorcana Format Construit,https://melee.gg/Tournament/View/165995,"15 rue du marais vertStrasbourg, Grand Est 67000FR",https://www.google.com/maps/dir/?api=1&destination=15%20rue%20du%20marais%20vert%2C%20Strasbourg%2C%20Grand%20Est%2067000,Philibert,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 6:30 PM CEST,Construit,https://melee.gg/Tournament/View/140118,"9 rue george maertensLille, nord 59800FR",https://www.google.com/maps/dir/?api=1&destination=9%20rue%20george%20maertens%2C%20Lille%2C%20nord%2059800,HobbyMax,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
Tuesday at 6:30 PM CEST,Problemi negli Abissi – COOP – Bangy Dreams,https://melee.gg/Tournament/View/153259,"Via samuel morse 14 AParma, PR 43122IT",https://www.google.com/maps/dir/?api=1&destination=Via%20samuel%20morse%2014%20A%2C%20Parma%2C%20PR%2043122,Bangy Dreams SRLS,Registration,Open Registration,,0,['Disney Lorcana']
Tuesday at 6:30 PM CEST,Lorcana Tournoi,https://melee.gg/Tournament/View/167898,"Avenue de la Société des Nations 39Geek factoryMontevrain, ile de france 77144FR",https://www.google.com/maps/dir/?api=1&destination=Avenue%20de%20la%20Soci%C3%A9t%C3%A9%20des%20Nations%2039%2C%20Montevrain%2C%20ile%20de%20france%2077144,Geek factory Montevrain,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 6:00 PM CEST,Lorcana Locals,https://melee.gg/Tournament/View/163934,"Warendorfer Straße 44Münster, NW 48145DE",https://www.google.com/maps/dir/?api=1&destination=Warendorfer%20Stra%C3%9Fe%2044%2C%20M%C3%BCnster%2C%20NW%2048145,Comic Planet Münster,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 5:30 PM CEST,Shimmering Mystery Play 11 of 12,https://melee.gg/Tournament/View/169495,"Torggatan 13Göteborg, Västra Götalands län 41105SE",https://www.google.com/maps/dir/?api=1&destination=Torggatan%2013%2C%20G%C3%B6teborg%2C%20V%C3%A4stra%20G%C3%B6talands%20l%C3%A4n%2041105,Mystery Shack,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 5:00 PM CEST,Jornada 7 Liga Metamorfo,https://melee.gg/Tournament/View/144751,"Calle ilustración 3, Local comercial MetamorfoLocal comercial MetamorfoGetafe, Madrid 28902ES",https://www.google.com/maps/dir/?api=1&destination=Calle%20ilustraci%C3%B3n%203%2C%20Local%20comercial%20Metamorfo%2C%20Getafe%2C%20Madrid%2028902,Metamorfo (Santiago Palacios),Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
Tuesday at 5:00 PM CEST,Weekly Tuesday - S5 Liga - Termin 1/4 - Bracket 3/3,https://melee.gg/Tournament/View/165439,"Südring 2121Bochum, NW 44787DE",https://www.google.com/maps/dir/?api=1&destination=S%C3%BCdring%2021%2C%20Bochum%2C%20NW%2044787,Highlander Games Bochum e.K.,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 4:00 PM CEST,Disney Lorcana TCG Liga im Game it! (Open Play),https://melee.gg/Tournament/View/150500,"Biegenstr 37c/o Firma Game it SpielwarenMarburg, HE 35037DE",https://www.google.com/maps/dir/?api=1&destination=Biegenstr%2037%2C%20Marburg%2C%20HE%2035037,Game it Spielwaren,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 2:00 PM CEST,Disney Lorcana | Constructed Liga Event,https://melee.gg/Tournament/View/149201,"Königstraße 34Lübeck, Schleswig-Holstein 23552DE",https://www.google.com/maps/dir/?api=1&destination=K%C3%B6nigstra%C3%9Fe%2034%2C%20L%C3%BCbeck%2C%20Schleswig-Holstein%2023552,KEEPSEVEN LGS,Registration,Open Registration,€7.00 + €1.16,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 10:45 AM CEST,Lorcana Locals October 22nd,https://melee.gg/Tournament/View/156632,"501 Olsen AveShop 8Gold Coast, Queensland 4215AU",https://www.google.com/maps/dir/?api=1&destination=501%20Olsen%20Ave%2C%20Gold%20Coast%2C%20Queensland%204215,Good Games Gold Coast,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 8:00 AM CEST,Lorcana Tournoi - Core Construit,https://melee.gg/Tournament/View/170544,"16 Place Aristide BriandCHALLANS, Vendée 85300FR",https://www.google.com/maps/dir/?api=1&destination=16%20Place%20Aristide%20Briand%2C%20CHALLANS%2C%20Vend%C3%A9e%2085300,Au Coin Ludique,Registration,Open Registration,,6,"['Core', 'Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 4:00 AM CEST,Lorcana Monday,https://melee.gg/Tournament/View/147729,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Spellhold Games,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 4:00 AM CEST,Monday Night Lorcana League,https://melee.gg/Tournament/View/165320,"2301 Spenard RdAnchorage, AK 99503US",https://www.google.com/maps/dir/?api=1&destination=2301%20Spenard%20Rd%2C%20Anchorage%2C%20AK%2099503,BOSCOS,Registration,Open Registration,,1,"['Disney Lorcana', 'Tabletop']"
Tuesday at 4:00 AM CEST,Weekly Lorcana League,https://melee.gg/Tournament/View/169206,"39815 Alta Murrieta DrC-06Murrieta, CA 92563US",https://www.google.com/maps/dir/?api=1&destination=39815%20Alta%20Murrieta%20Dr%2C%20Murrieta%2C%20CA%2092563,Cardboardia,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 4:00 AM CEST,Pokebox USA - Locals,https://melee.gg/Tournament/View/170226,"625 W las tunas DriveSan Gabriel, California 91776US",https://www.google.com/maps/dir/?api=1&destination=625%20W%20las%20tunas%20Drive%2C%20San%20Gabriel%2C%20California%2091776,PokeboxUSA,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 3:30 AM CEST,10/21 Fountain Valley Monday Lorcana Core Constructed 630 PM,https://melee.gg/Tournament/View/158180,"11213 Slater AveFountain Valley, CA 92708US",https://www.google.com/maps/dir/?api=1&destination=11213%20Slater%20Ave%2C%20Fountain%20Valley%2C%20CA%2092708,Kingslayer Games LLC,Registration,Invite Only,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 3:30 AM CEST,Look at this Family- Lorcana Cieli Scintillanti,https://melee.gg/Tournament/View/163317,"Via del Coppetta 12/14APERUGIA, ITALIA 06124IT",https://www.google.com/maps/dir/?api=1&destination=Via%20del%20Coppetta%2012%2F14A%2C%20PERUGIA%2C%20ITALIA%2006124,Starhop Perugia,Registration,Open Registration,,1,['Disney Lorcana']
Tuesday at 3:00 AM CEST,Lorcana Weekly League,https://melee.gg/Tournament/View/150607,"135 W Villard StDickinson, North Dakota 58601US",https://www.google.com/maps/dir/?api=1&destination=135%20W%20Villard%20St%2C%20Dickinson%2C%20North%20Dakota%2058601,Battle Bunker,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 2:30 AM CEST,Shimmering Skies Weekly Lorcana League Round 3 Week 3,https://melee.gg/Tournament/View/169155,,,Game Haven Sandy,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 2:30 AM CEST,Lorcana Shimmering Skies Round 3 week 2,https://melee.gg/Tournament/View/169161,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Game Haven Bountiful,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 2:30 AM CEST,Monday Night Lorcana - Weekly Constructed Gameplay,https://melee.gg/Tournament/View/170689,"245 W Sunset AveCoeur d alene, idaho 83815US",https://www.google.com/maps/dir/?api=1&destination=245%20W%20Sunset%20Ave%2C%20Coeur%20d%20alene%2C%20idaho%2083815,Monday Night Lorcana,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
Tuesday at 2:15 AM CEST,Lorcana League Shimmering Skies Week 9,https://melee.gg/Tournament/View/169239,"6750 South Pierce StreetLittleton, CO 80128US",https://www.google.com/maps/dir/?api=1&destination=6750%20South%20Pierce%20Street%2C%20Littleton%2C%20CO%2080128,Night Owl Games,Registration,Open Registration,,3,"['Disney Lorcana', 'Tabletop']"
Tuesday at 2:00 AM CEST,Shimmering Skies Lorcana League,https://melee.gg/Tournament/View/150045,"5009 51 StreetOlds, AB T4H 1P6CA",https://www.google.com/maps/dir/?api=1&destination=5009%2051%20Street%2C%20Olds%2C%20AB%20T4H%201P6,Pandora's Boox,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 2:00 AM CEST,BHG Lorcana League Season 5 Wk 9,https://melee.gg/Tournament/View/161632,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Boar's Hat Gaming,Registration,Open Registration,,1,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 2:00 AM CEST,Lorcana  PRINCE NAVEEN TOURNAMENT - $5 Entry,https://melee.gg/Tournament/View/162721,"1250 S Abilene StAurora District, CO 80012US",https://www.google.com/maps/dir/?api=1&destination=1250%20S%20Abilene%20St%2C%20Aurora%20District%2C%20CO%2080012,All C's Collectibles,Registration,Open Registration,,0,"['Core', 'Disney Lorcana', 'Tabletop']"
Tuesday at 2:00 AM CEST,Monday Night Lorcana,https://melee.gg/Tournament/View/170220,"1040 NW 38th StreetLawton, OK 73505US",https://www.google.com/maps/dir/?api=1&destination=1040%20NW%2038th%20Street%2C%20Lawton%2C%20OK%2073505,Round Table Games Lawton,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop', 'Weekly Play']"
Tuesday at 1:00 AM CEST,Lorcana Pods 10/21/24,https://melee.gg/Tournament/View/160618,"756 Falls AveTwin Falls, ID 83301US",https://www.google.com/maps/dir/?api=1&destination=756%20Falls%20Ave%2C%20Twin%20Falls%2C%20ID%2083301,Black Dragon Games,Registration,Open Registration,,0,"['Disney Lorcana', 'Weekly Play']"
Tuesday at 1:00 AM CEST,Lorcana Locals 10/21,https://melee.gg/Tournament/View/165204,"United States,US",https://www.google.com/maps/dir/?api=1&destination=United%20States%2C%20null%2C%20null%20null,Get Some Game 1,Registration,Open Registration,,0,"['Disney Lorcana', 'Tabletop']"
Tuesday at 1:00 AM CEST,Disney Lorcana Season 5 Round 3 Week 3 Casual League Night,https://melee.gg/Tournament/View/168452,"2040 Louetta RdSpring, TX 77388US",https://www.google.com/maps/dir/?api=1&destination=2040%20Louetta%20Rd%2C%20Spring%2C%20TX%2077388,Halcyon Games,Registration,Invite Only,,0,"['Disney Lorcana', 'Weekly Play']"
Tuesday at 1:00 AM CEST,Disney Lorcana League October Week 3,https://melee.gg/Tournament/View/169172,"26 North Main StreetLayton, UT 84041US",https://www.google.com/maps/dir/?api=1&destination=26%20North%20Main%20Street%2C%20Layton%2C%20UT%2084041,Game Grid Layton,Registration,Open Registration,,0,"['Disney Lorcana', 'Weekly Play']"
